track_id,majority_genre,minority_genre
TRFYUOO128E07934F5,Rock,
TRFYUYP128F92F90E9,Latin,Rock
TRFYVIE128F148C86E,Rap,
TRFYVVP128F14580BA,Rock,
TRFYWFE12903CE804C,Electronic,
TRFYWHW128F9349C23,Jazz,RnB
TRFYWNW12903CDD5B7,Rock,Metal
TRFYXBD128F429DE8F,Rock,
TRFYXQX12903CAFC25,Rock,
TRFYYGL128F146591C,World,
TRFYYJU128F93012BE,Rock,Pop
TRFYYKI128F934C035,Rock,
TRFYYOH128F148FF2F,Rap,
TRFYYQW128F146CA0D,Rock,
TRFYYSO128F429726B,World,Pop
TRFYYWD128F930273D,Rock,
TRFYZGP12903CF7D39,Rock,
TRFYZTG128F428A93C,Rock,
TRFZAPU128E079261A,Metal,
TRFZARP128F14768F6,Rock,Metal
TRFZASS128F93211CD,Pop,Latin
TRFZBCG128F146BDDD,Folk,Jazz
TRFZBCU128F4230D86,Rock,
TRFZBIJ128F42B9D48,Rock,Country
TRFZBIK128F92C7F1A,Latin,
TRFZBIL128F92F4AEA,Pop,
TRFZBRL128F92F0EE4,Rock,
TRFZBSM128F92EB2CA,Rock,
TRFZCFE128F92F8DD3,Metal,
TRFZCFE128F932AD8F,Jazz,
TRFZCHA128F9347017,Punk,
TRFZCIM128F932FEBE,Pop,
TRFZCOL128F425C770,Pop,Folk
TRFZCUQ12903CC04BA,Rap,
TRFZCWN128F4281A54,Folk,
TRFZDAB128F428CAA5,Rock,
TRFZDRE128F4251680,Rock,
TRFZDYZ128F92EF0C2,Rock,Rap
TRFZEDJ128F9320A7F,Rock,Punk
TRFZEKH12903CB1F23,Electronic,
TRFZELM128F932A441,Rock,
TRFZEOZ128F1496BC3,Rock,
TRFZFDR128E078D9A6,Latin,Pop
TRFZFMP128F42255C2,Reggae,
TRFZFNC12903CD4342,Electronic,
TRFZFPO128F1498935,Jazz,RnB
TRFZGIQ128F92E2C75,Rock,
TRFZGMJ128F92FEA88,Rock,
TRFZGST128F4263183,Rock,RnB
TRFZIKD128F1465640,Rock,World
TRFZINL128F4278945,Metal,Rock
TRFZJDA128F42134C2,Rap,
TRFZJGZ128F92DCC06,Rock,
TRFZJOZ128F4263BE3,Pop,Rock
TRFZKLK128F42AAC86,Rock,Metal
TRFZKUP128F42AF382,Electronic,
TRFZLJC128F92FD81C,RnB,
TRFZLNN128F930B141,Rock,
TRFZMAX12903CCA3FE,Latin,
TRFZMAY128F14A906D,Rock,
TRFZMBL128E0781729,Electronic,
TRFZMEN128E0792E40,Rock,Pop
TRFZMFM128E0788F7A,Rock,
TRFZMNE128F426D9AE,Pop,Rock
TRFZMVJ12903D0A0DC,Metal,
TRFZNAT128F42724A0,Rock,
TRFZNDU12903CB5DC3,Electronic,Folk
TRFZNQE12903CEA98C,Rock,
TRFZOBI128E07828E9,Punk,
TRFZOGX128F42559B0,Electronic,
TRFZOXL12903CAC864,Rock,
TRFZPJK12903CB5AD5,Country,RnB
TRFZPOL128F92C47AB,Pop,
TRFZPOM128F426AABD,Metal,
TRFZQAO128F931C7B3,Rock,
TRFZQDT12903CDF8BB,Rock,
TRFZQEJ128F4276FFC,Rock,Folk
TRFZQFQ12903CA8E0F,Electronic,
TRFZRHV128F92F9828,Rock,Reggae
TRFZRQH128E078A4AC,Latin,Rap
TRFZRRT128F92F2F40,New Age,
TRFZSDS128F42948E6,New Age,
TRFZSOG128F427852E,Rock,
TRFZTBB128F4277D46,Electronic,Pop
TRFZTDM128F935046F,Rock,
TRFZTFC128F933B5CE,Reggae,
TRFZTQZ128F9333097,Jazz,
TRFZUAS12903CF1EA1,Electronic,
TRFZUFS128F1495D50,Jazz,
TRFZUZC128F93234BA,Country,
TRFZVFA128F146358D,Pop,
TRFZVWE12903CC0B91,Rock,
TRFZVXI128F4256440,Rock,
TRFZWHE128F42440B8,Pop,Rock
TRFZWPY128F1497991,Rock,
TRFZWYC128E0791F75,Rock,
TRFZYFJ128F4298C46,Rock,
TRFZYLL128F146902A,Rock,
TRFZYOZ128F147131C,Rock,Reggae
TRFZZIG128E078AF7E,New Age,
TRFZZPG128F147B72D,Country,
TRFZZSM128E078F247,Rap,RnB
TRFZZXF128F92EF279,Rock,
TRFZZZS128F931F846,Rock,Pop
TRGAALA128F428B1CC,Rock,Folk
TRGAAOL128F427B9A1,Rock,
TRGAAQX128F4264C0F,Latin,
TRGAAVD128F933053B,Rock,Electronic
TRGAAYR128F1492D26,Pop,
TRGABJN128F424B1CD,Electronic,
TRGABOH128F14A46D8,World,Folk
TRGACBD128F4284836,Electronic,
TRGACCO128F42917BF,Rock,Pop
TRGACDN128EF35C8A9,Electronic,
TRGACIC128F92E3791,Rock,
TRGACRJ128F425C1DF,Pop,
TRGADEK128E078913E,Rock,Jazz
TRGADJR12903CB1002,Rock,
TRGADLW128F148AE42,Rock,
TRGADSG128F145F0B1,Rap,
TRGAEBS128F429212D,Punk,
TRGAEDQ12903CB8035,Rock,
TRGAEEK128F42BC5B0,Rock,
TRGAENS128F934D5A9,Electronic,Reggae
TRGAETH128F42490C3,Rock,
TRGAFDA128F425B7F2,Rock,Metal
TRGAFHY12903D09FCE,Rock,Metal
TRGAFMD128F148CDA3,Pop,RnB
TRGAFXG12903D0811D,Rock,
TRGAGMV128F42AD886,Pop,
TRGAGQY12903CF04C8,Rock,
TRGAGTH12903C994AE,Pop,
TRGAHCD12903CDF118,Rock,Metal
TRGAHRU128F428A09D,Electronic,
TRGAHSR128F424D434,Rock,Metal
TRGAHYO128F42932EE,Electronic,Pop
TRGAIJA128F428CAE9,Metal,
TRGAIXW12903CA195C,Folk,
TRGAJBK128F9344C49,Metal,
TRGAJGV12903CC7C84,Rock,
TRGAJRC128F931CA15,Rock,
TRGAJXT128F147848E,Rock,
TRGAKAK128F1485B5C,Electronic,
TRGAKEF128F146B5D2,Jazz,
TRGAKWL12903CE8034,Electronic,
TRGAKYF128F9322FB7,RnB,
TRGALBX12903C9CE1C,Rock,
TRGALCL128F4235154,Rock,Metal
TRGAMER128F4238A67,Reggae,
TRGAMGL12903CEA562,Country,Folk
TRGAMKD128F92CC905,Rock,
TRGAMKS128F424A401,Rock,
TRGAMZS128E078AA8C,Rock,
TRGANGY12903CC697E,Rock,Folk
TRGANWW128F426222E,Reggae,
TRGAOJF128F424112D,Rock,Pop
TRGAOKC12903C9AF08,Rap,
TRGAOLV128E0789D40,Electronic,Rock
TRGAOOH128F42456FD,Rock,
TRGAOOP128F92D46ED,Rock,
TRGAPPB128F425A012,Pop,
TRGAPUX128F9350366,Rock,
TRGAPWI128F933BD74,World,Jazz
TRGAQBF128F426B35A,Rock,Metal
TRGAQDZ128F930851B,Electronic,
TRGAQFH128F42140CD,Metal,
TRGAQGF128F42A4C32,Rap,
TRGAQQG128F936089C,Reggae,
TRGAQQQ128F1465496,World,Pop
TRGAQVK12903D08292,Rock,
TRGARMG128F93225D8,Latin,Pop
TRGARWB128F92EF574,Rock,
TRGASAI128F426782E,Rock,
TRGASJP128F4264794,Rock,World
TRGASNY128F14696B0,Electronic,
TRGASOO128F4278613,Rock,
TRGASPR128F93322E7,Rock,Folk
TRGATEY128EF3563AC,Rock,Pop
TRGATGY12903CE2786,Pop,Folk
TRGATXL128F42480EA,Electronic,
TRGAVFZ128F93390AA,Latin,Pop
TRGAVNA128F148B166,Rock,
TRGAVQF12903CF8C7C,Metal,Rock
TRGAVTO12903CF4801,Country,
TRGAWCM128F931F639,Pop,Rock
TRGAWEL128F42687CD,Pop,Rap
TRGAWGR128F42621B9,Punk,
TRGAWGY128F42636D1,Rock,
TRGAWSR128F931049C,Rap,
TRGAXCD128E078286A,Rock,Pop
TRGAXFP128F428DE85,Rock,RnB
TRGAXLY128E0782EA0,Rock,
TRGAXOZ128F4269A32,Rock,Metal
TRGAXPS128F427C3B9,Jazz,
TRGAXWR128F931FB70,Reggae,
TRGAYAL128F42A52C9,Rock,
TRGAYON12903D05FAB,Electronic,
TRGAYSI128F147EA9E,Electronic,RnB
TRGAYTF12903CFB0C0,Rock,Folk
TRGAYWT128F421BB05,Rock,Metal
TRGAZDC12903CA325A,Rap,
TRGAZWQ12903CB0BA9,Rock,
TRGBANZ128EF3523CE,Rock,
TRGBBVG12903D06258,Rock,Pop
TRGBCRF128F427F1E4,Rock,
TRGBCVK128E0781EB5,Rock,
TRGBDAR128F147AA06,Rock,Electronic
TRGBDDL128F427AEE6,Electronic,
TRGBDRF128EF3422C2,Metal,
TRGBDSB128F931AF53,Rock,RnB
TRGBDSM12903CB553F,Rock,
TRGBDUF12903CCCFA6,Jazz,Pop
TRGBEGF128F9322D4A,Country,
TRGBEJR128F1469B52,Rap,
TRGBFGE12903CE76D6,Rock,
TRGBFOG128F4288E94,Rock,
TRGBFPD128F9342C5B,Punk,Rock
TRGBGNQ128F14A797E,Blues,Pop
TRGBGSS128F92CD92F,Electronic,
TRGBGVQ128F92CEAA2,Rock,
TRGBHAT128F931A511,Electronic,Jazz
TRGBHCN128F145D441,Rock,
TRGBHJG128EF34A4F5,Rock,
TRGBHNL128EF3460C6,Rock,
TRGBHNW128F932B997,Rap,
TRGBIBT128F4263993,Rock,
TRGBIRH128F4245FBF,Rock,
TRGBIUH12903CB473C,Rock,Electronic
TRGBIXW128F93262CD,Rock,
TRGBJQJ128F92DFAE3,Electronic,
TRGBJZG128E0780E8D,Electronic,
TRGBLFC128F932DD40,RnB,
TRGBLKA128F1494B84,RnB,
TRGBLRI128F145C039,Rock,
TRGBLTS128F42B8B80,Rock,Metal
TRGBLUF128E0791866,Rap,
TRGBMCE128F14A9879,World,Folk
TRGBMDX128F9305C90,Rock,Metal
TRGBMGC128F93372BD,Pop,
TRGBMLJ128F9300B49,Electronic,
TRGBMWW128F427739B,Rap,RnB
TRGBNLX12903CCE1A5,Rock,
TRGBNQU128F4290F99,Metal,
TRGBOAA128F148C8DE,Pop,Rock
TRGBOAV12903CD69D2,Rock,Pop
TRGBOGS128F92C1E7C,Rock,
TRGBOHK128F42621D6,Rock,
TRGBOIX128F425A87F,Rock,
TRGBOPI128F14955AD,Rock,
TRGBOQG128F424ED29,Pop,Rock
TRGBOQN128F9331373,Rock,
TRGBORA128F427B9A8,Rock,Punk
TRGBOSG128F932B7C1,Rap,
TRGBOWK12903CAF97F,Electronic,
TRGBOWR128F92F5EE1,Rock,
TRGBPDN12903CEE8E1,Folk,
TRGBPFM128F146D1AC,Rock,
TRGBPWW128E0798E27,Rock,
TRGBQBC128C719692E,Rock,Folk
TRGBQBV128F9344C34,Metal,
TRGBQCL128F4295E24,Pop,
TRGBQKA128F4288C4D,Jazz,
TRGBQLU128F9348C7E,Latin,
TRGBQOP128F429241D,Jazz,
TRGBRMA128F146EDB1,Rock,
TRGBROK128F93351EC,Pop,Rock
TRGBRWU128E0781E3A,Rock,
TRGBSEK128F4289B5C,Rock,
TRGBSRK128F931B0CC,Electronic,
TRGBSUZ128F4296EFF,Rock,Electronic
TRGBSYT128F429566D,Pop,
TRGBTBL128F42359E5,Folk,
TRGBTEZ128E0791C18,Electronic,Rock
TRGBTSP128F930F279,Rock,
TRGBTUM128F4233B1A,Reggae,
TRGBTYW128F42759D2,Rock,
TRGBUKJ128F4272555,Rock,
TRGBUQB12903CD8A34,Electronic,
TRGBUXG128F428E684,Punk,
TRGBVAG12903CBD579,Rock,
TRGBVAK128F42B62FA,Rock,Jazz
TRGBVDZ128EF356AF9,Metal,
TRGBVIG128F1458A17,Rock,Metal
TRGBVQM128E0791FAB,Rock,
TRGBVRZ128F92F9002,Rock,
TRGBWBS128F92D7215,Rock,
TRGBWGO128E078357B,Jazz,
TRGBWKW12903CFC02C,Pop,
TRGBWXW128F149C0DC,Rock,
TRGBXFQ128EF3470D7,Rock,Metal
TRGBYPJ128F427F0E6,Rock,
TRGBYZF12903CBD257,Electronic,
TRGBZJD128F1489B44,Folk,
TRGBZKU128F931A302,Electronic,Rap
TRGBZLA128F4252CE3,Rap,
TRGBZSH128F9347600,Metal,
TRGCATG128F429E58D,Rap,
TRGCAYM12903CB5F6C,Rock,Folk
TRGCBNZ128F42AC944,Electronic,
TRGCCAM128F4273FFE,Rock,Metal
TRGCCDN128F1477678,Rock,
TRGCCDP128E0781B21,Rock,
TRGCCWW128F93298DF,Rock,
TRGCCYB128F429833F,Pop,
TRGCDBW128F92CD892,Rock,Pop
TRGCDEJ128E078A879,Latin,Rock
TRGCDKU128F1482021,Pop,
TRGCDXW128F148ADC2,Country,
TRGCENZ128F931F61D,Rock,Metal
TRGCEQU128F14A4232,Jazz,
TRGCFIV128F9303290,Rock,
TRGCFMY128F9339666,Rock,
TRGCFRY12903CAFD16,Rock,
TRGCGHB128EF3448D9,Pop,Electronic
TRGCGOM128F9353CC4,Rock,
TRGCGSV128F146BB49,Rap,
TRGCGUM128F93508B4,Rock,
TRGCGYG128F145BCC7,Pop,Rock
TRGCHGO128F930A87E,Metal,
TRGCHLH12903CB7352,Pop,
TRGCHOC128F9316884,Electronic,
TRGCHOM128F9329DC4,Rock,
TRGCHSV128F42594C5,Electronic,
TRGCHWZ12903CC55C5,Electronic,
TRGCIEC128F932E722,Rock,
TRGCIGO128F9310CFE,Rap,Electronic
TRGCIMI128F92FD7F1,RnB,
TRGCIRE12903CE6C28,Pop,
TRGCIRM128F429995D,Latin,
TRGCISM128F1486037,Pop,Rock
TRGCJCQ128F42A6D97,Pop,
TRGCJFQ128F149A282,Latin,Jazz
TRGCJXT128F9319E28,Rock,Punk
TRGCKAZ128F4259DF1,Rock,
TRGCKBS128F1482218,Pop,Rock
TRGCKBU128F149CB9E,Rock,
TRGCKHU128F425CC5B,New Age,Jazz
TRGCKMY128EF348E6E,Rock,
TRGCKQT128F429AD27,Jazz,
TRGCLAH128F428A9D2,Punk,
TRGCLAL128F932FC27,Pop,Electronic
TRGCLEL128F149ABF4,Rock,
TRGCLOK128F92FBAB4,Pop,Jazz
TRGCMEQ128E0788589,Pop,
TRGCMFR128F42B70B9,Rock,
TRGCMVF128F423C6AB,New Age,
TRGCMYO128F931EAEC,Rock,
TRGCNGU128F42BCD45,Rock,
TRGCNPS128F428B4D8,Electronic,
TRGCNQZ12903CFAD3B,Rock,Country
TRGCNZK128F42383D9,Rock,
TRGCOGA128E078E0DC,Pop,
TRGCOHU128F92C44FD,Rock,
TRGCPIO128E078E60F,Latin,
TRGCPLX12903C95B26,Rock,
TRGCPSN128F4243D7E,Electronic,Rap
TRGCPTP128F428ACB0,Rap,
TRGCPXA128F14AB32A,Rock,
TRGCPYK12903CF6AEF,Electronic,
TRGCQBN128F423BB61,Latin,
TRGCQGT128F1469EC3,Rock,Pop
TRGCQHU128F426E637,Pop,Rock
TRGCQRL12903CF5FD3,Metal,
TRGCQSM128F934C06A,Rock,Blues
TRGCRIN128E0792958,Rock,
TRGCRLC128F428B954,Rock,
TRGCROO128F92CC96C,Pop,
TRGCRRX128F427BE4F,Folk,Country
TRGCRYH128F9330A74,Rock,Metal
TRGCRZW128F4216B41,Rock,Electronic
TRGCSGJ128F1459DD6,Country,
TRGCTBJ128F422CAA7,Electronic,
TRGCUFZ128F14608A2,Pop,
TRGCUHO128F92EC09C,Rock,
TRGCUIZ12903CCAA79,Rock,
TRGCULF128F1464E5B,Rock,
TRGCUZI128F428F872,Rock,
TRGCVEP128F4226D4A,Rap,
TRGCVJL128F146C9EA,Folk,Rock
TRGCVLT128F427DEBF,Rock,
TRGCVSJ128E0795768,Electronic,
TRGCVTF128F9300866,Electronic,
TRGCVTP128F429555A,Folk,
TRGCVXP12903CAF98E,Reggae,
TRGCVZC128F92D4F3E,Rock,Punk
TRGCWKY128F9310C72,Rock,
TRGCWMB12903CDB271,Rock,
TRGCWQH128F42889E9,Latin,
TRGCWWD128F92F91D7,Rock,Folk
TRGCXIA128F423CAC1,Punk,
TRGCXTJ12903CFB720,Rock,Metal
TRGCYAE128F92DFAE1,Folk,Rock
TRGCZVG128F92F1B9F,Pop,Rock
TRGCZWL128F14585FE,World,
TRGDAOS128F42999CA,Rock,Electronic
TRGDAVD128F4246619,Folk,
TRGDBDH128F42918A9,Rock,
TRGDBPO128F4298104,Rock,Latin
TRGDBSF12903CBBD6A,Folk,
TRGDBXO128F1480976,Electronic,Pop
TRGDCUM12903CD689C,Rock,Punk
TRGDDBI128F145A47C,Rock,
TRGDDNS128F931FC8D,RnB,Rap
TRGDDPS128F92F22AE,Country,
TRGDDWY128F92F8A0D,Rock,
TRGDEEG128F92D81BE,Pop,Electronic
TRGDEII128F4299E32,Rock,Folk
TRGDEIT128F1453E2A,Rap,
TRGDENG128F932ECEA,Electronic,Rock
TRGDEOK128F4259D63,Rock,
TRGDFQK128F92FE884,Country,
TRGDFUT128F14A2D72,Rock,
TRGDGKY128F1470AE0,Rock,
TRGDGLX12903CA4D2E,Metal,Rock
TRGDGNP128F9322374,Rock,
TRGDHLO12903CDDF59,Rock,Metal
TRGDHLY128F9337F00,Electronic,
TRGDHQI128F92E6BA3,Pop,Rock
TRGDIEN128F422ADA3,Blues,
TRGDIEP128F424DA95,Rock,
TRGDIQN128E0781EBB,Rock,Jazz
TRGDIRP128F424DA2E,Country,Rock
TRGDITQ128F9303354,Latin,Reggae
TRGDIUK128E078D9BB,Rock,
TRGDJEX128F423339D,Metal,Rock
TRGDJFA128EF352380,Rock,
TRGDJFV128F42581A4,Rock,Metal
TRGDJJU12903CE3039,Rock,
TRGDJKQ128F92EF554,Electronic,
TRGDJVL12903C9AA34,Rock,
TRGDKFE12903D07F94,Rock,
TRGDKPJ128F92E4A6D,Pop,Latin
TRGDKQQ12903CA72D0,Electronic,
TRGDKWS128F14884C1,Rock,
TRGDLTY128F4248647,Pop,Electronic
TRGDLYG12903CB0D32,Pop,Rock
TRGDMAW128E0786E38,Pop,Rock
TRGDMEL128F9327338,Pop,
TRGDMFK128F92FE2FC,Electronic,
TRGDMJA128F42922AB,Pop,Jazz
TRGDMNU128F1481A6E,Latin,Rock
TRGDMXI128F425A3E2,Rock,Punk
TRGDMZG128F1492E5F,Rap,
TRGDNLM12903CE91A8,RnB,
TRGDNTA128F42BA91D,Pop,Rock
TRGDNXT128F932A406,Rock,
TRGDOAF12903CB80D9,Pop,
TRGDODH128F92FD1F3,Rock,Metal
TRGDOEH128F92F4F41,Rock,
TRGDOVG128F92FB20D,Jazz,
TRGDOZU128E0792C50,Rock,Blues
TRGDPKI12903CA6EBF,Rap,
TRGDPPK128F427D28D,Rock,
TRGDPRD128F93221AC,Jazz,Electronic
TRGDPRJ128F42446D8,Rock,Metal
TRGDQAO128F1452DB5,Electronic,
TRGDQDC128F4228E30,New Age,World
TRGDQFS128F933AD5C,Rock,
TRGDQHR128F931A42B,Electronic,
TRGDQRE128EF34E549,Rock,Pop
TRGDQXO128F428EE14,Reggae,
TRGDRNK128F92E0421,Rock,
TRGDRTZ128F92E6CB9,New Age,
TRGDRWD12903CD9EFC,Metal,
TRGDSTU12903CFD7AC,Rock,Jazz
TRGDSWF128F93264A6,Pop,
TRGDSWR128E07842A5,Rock,
TRGDSZB128F42A8A9C,Folk,
TRGDTDK128F42634CD,Rock,Metal
TRGDTXL128F930DAA3,Rock,
TRGDUEK12903D00449,RnB,Pop
TRGDUJG128E0782712,Rock,
TRGDUNJ128F1472A44,Electronic,
TRGDUVG128F934B4FB,Rock,Metal
TRGDVCZ128F93268D6,Rock,
TRGDVDA128F4227336,Electronic,Latin
TRGDVMS128F9334F25,Blues,Latin
TRGDWFB128F9341783,Folk,
TRGDWFH128E0781F58,Rock,Country
TRGDWOX128F14553D7,Rap,
TRGDWOX128F1467679,Country,
TRGDWQU128F92CBC84,Rock,Pop
TRGDWSA128F1455B75,World,
TRGDXIP128F9335625,Rock,
TRGDXLG128F934B685,Rock,Metal
TRGDXTJ128F1495A2B,RnB,
TRGDXTK128F14584C1,Rock,Blues
TRGDXXS128F425E83D,RnB,
TRGDXXT128F4257938,Rock,Pop
TRGDYMN128F9305D45,Rap,
TRGDYPD128F932DC0B,Electronic,Jazz
TRGDYUZ128F934B2A9,Rock,Metal
TRGDYYY128F4263033,Rock,
TRGDZHF128F42649F2,Folk,
TRGDZMT128F933CE94,Electronic,
TRGDZVR128F423FD3E,Metal,
TRGEAAS128F92E1ADD,Rock,
TRGEAXY128F92DE24A,Blues,Rock
TRGEBBT128F424A104,Rock,
TRGEBKD128F427267D,RnB,
TRGEBLV12903D0219E,Metal,
TRGEBMW128F14610D0,Jazz,
TRGEBTV128F4296A01,Rock,
TRGECAV128F4289318,Rock,Folk
TRGECQP128F9306D01,Rock,
TRGEDRO128F932A56A,Rock,
TRGEDWH12903CA2DE9,Rap,
TRGEDWP128F92C2259,Pop,Folk
TRGEDYJ12903CDCE20,Metal,
TRGEEAS128F42B2313,Pop,
TRGEEKY128F14563A6,Rock,Pop
TRGEEXZ128F427D87C,Rock,
TRGEFCS12903CE148E,Pop,
TRGEFTS128F92EC8FB,Pop,
TRGEGBH128F1492426,Rock,Metal
TRGEGMV128F146F502,Pop,
TRGEGVS128F92FD759,Rock,
TRGEHCL128F4259831,Rock,
TRGEHHF128F931FB05,Pop,
TRGEHIQ128F145593C,Rock,
TRGEHML128F427BF62,Electronic,
TRGEHYN128F931EB14,Metal,
TRGEHZM12903CAA3E3,Rock,
TRGEIDA128F933B4B8,Rock,Folk
TRGEIEC128F92E472F,Rock,
TRGEIJW128F92F607E,Rock,Folk
TRGEIPC128EF357B2F,Rock,
TRGEJGU12903CE36ED,Reggae,
TRGEJRL12903CA7231,Folk,Metal
TRGEJUY128F92EABC6,RnB,
TRGEJXQ128F429228F,Rock,
TRGEKGQ128F1467E2A,Pop,
TRGEKVU128F92FA17C,Folk,
TRGEKYJ128F92DFCD4,Rock,
TRGELAI128E0793AFC,Rock,
TRGELDM128F92EF5AA,Rock,
TRGELJD128E078FD93,RnB,Jazz
TRGELKF128F14683AC,Rock,
TRGELVK128E078DCA7,Rap,
TRGELVY128F4283621,Metal,
TRGEMDE128F9306E6F,Metal,
TRGEMJN128F428BA8D,Punk,Rock
TRGEMSN128E07944A8,Reggae,
TRGEMVE128F9309551,Electronic,
TRGENJR12903D0C36A,Electronic,
TRGENMC128F4263658,Pop,Folk
TRGENMT12903CB4EE7,Electronic,
TRGENNT128F424D67F,Pop,Rock
TRGENQK128F92E78E3,RnB,
TRGENRK128F934C61E,Metal,
TRGENXK128F1495143,Rock,Pop
TRGEOIU12903CB7037,Rock,
TRGEOLJ128F427A855,Rock,World
TRGEOYT128F14AEB52,RnB,
TRGEPAK128E07847E6,Rock,
TRGEPAP128F429427D,Jazz,
TRGEPDF128F148AE4B,Punk,
TRGEPED128F4292238,Electronic,
TRGEPLY128F92D7F99,Electronic,
TRGEPRU128F92F8732,Rock,
TRGEQEO128F42779A8,Pop,
TRGEQHF128F422FD23,Pop,Rock
TRGEQIO128F428E4C5,Pop,Rock
TRGEQOA128F9330FFE,Electronic,
TRGEQPH128F92E4F20,Rock,
TRGEQQG128F4298EFC,Pop,Rock
TRGEQQS128F146537E,Rock,
TRGEQUX128E0785E24,Electronic,
TRGERKE128F428AAEE,Rock,Punk
TRGERMY128F92F9045,Rock,
TRGETAL12903CEE219,Rap,Rock
TRGETEA128F1455843,Latin,Jazz
TRGETHW128F93321E9,Pop,
TRGETHY128F92D31F6,Rock,
TRGETLR128F428D2B9,Electronic,Rap
TRGEUAB128F426B9A2,World,Pop
TRGEUBP128F429EF67,Rock,
TRGEUDO128F92F5DDD,Pop,
TRGEUHW128F1465A65,Electronic,
TRGEUIY128F4268A5F,Pop,
TRGEULJ128F934AD33,Metal,
TRGEUMD12903CDBEEB,Rock,
TRGEUXA128E07842A7,Rock,
TRGEUXY128F4226B26,Electronic,
TRGEVEG128F422BA73,Electronic,
TRGEVHJ128F146CC1E,Rock,Folk
TRGEVMI128F427C2C7,Reggae,
TRGEWGM128F92F7495,Pop,
TRGEWHL128F1458704,RnB,
TRGEWZU128F9319F3B,Electronic,
TRGEXFO128F429EB68,Rock,
TRGEXHZ128F4237512,Pop,
TRGEXRL128F425D9AC,Pop,
TRGEXSJ128F426E84C,World,Folk
TRGEYTM128EF35F8A4,Rock,
TRGEYYU128F145F4D8,Rock,Pop
TRGEZFW128F147FD21,Rock,Jazz
TRGEZJE128F92D4F49,Rock,
TRGEZXB128F4289415,Country,
TRGFAGF128F428E758,Rock,Pop
TRGFANF128E079900B,Rock,
TRGFATN128F42AD9C1,Electronic,Pop
TRGFBRT128F934C736,Metal,Rock
TRGFCTF12903D01C41,Blues,
TRGFCTP128F92EFB0F,Country,
TRGFCUM128F9308310,Rock,
TRGFDEM128F1496488,RnB,
TRGFECK128F1485711,Metal,
TRGFECY128F426E84C,Jazz,
TRGFEPR128F933EC53,Rock,Metal
TRGFERT128F42B8BF2,Electronic,
TRGFFLO128F426B9C1,Latin,
TRGFFSJ128F1462481,Metal,
TRGFFXV128F146E8D0,Rock,
TRGFGKK128F421BBB0,Metal,
TRGFGKP12903CEB42E,Jazz,
TRGFGTX128F422B0AF,Rock,
TRGFGYX128F931DB9A,Rock,
TRGFHQR128F9329DCA,Jazz,
TRGFHQY128F14937E0,Rock,Metal
TRGFJCN128E07825D5,Rock,
TRGFJLP128E078BDE1,Rock,
TRGFKNN128F935696C,Rock,
TRGFKQO128F1482525,Rock,Metal
TRGFKUC128F426A85E,Pop,Rap
TRGFLCN12903D05CF1,Rock,
TRGFLPC128F935A434,Electronic,Pop
TRGFMDK128E078BE09,Electronic,Rap
TRGFMFR128E07850F0,Rock,
TRGFMOD12903CB2495,Rock,
TRGFMQS128F145D7D6,Jazz,
TRGFMWA12903CE6A7A,Pop,Rock
TRGFNFM128F92ED5EB,Pop,Rock
TRGFNHQ128F93018AD,Metal,
TRGFNKX128F933E8EE,Blues,Rock
TRGFNLX128F147CBEF,Metal,
TRGFNPC128F4234F92,Reggae,
TRGFNPQ128F42983AB,Latin,
TRGFNSL128F92E6FAA,Electronic,
TRGFOCD128F148C636,Rock,Pop
TRGFOJY128F4294010,Rock,
TRGFPJV128F429D478,Pop,
TRGFPMB128F92E8999,Rock,Pop
TRGFPYW128F934AB30,Metal,
TRGFQCP12903CD7EB9,Rock,
TRGFQJQ128F9305C91,Rock,Metal
TRGFRKE12903CF74C1,Pop,
TRGFRRG12903CD7DA5,Rock,Metal
TRGFRTG128F425C31F,Rock,
TRGFSVP128F428B340,Country,
TRGFSWE128F42969F0,Rock,
TRGFSWH12903CD41F1,Rock,
TRGFTFE128F92CD940,Electronic,
TRGFTFL12903CB547B,Rock,
TRGFTIN128E0792AC4,Rock,
TRGFTVO128F4244F73,Rock,Metal
TRGFUBD128F428E4AF,Reggae,
TRGFUBD128F9344074,Punk,Rock
TRGFUBM128F145C5CD,RnB,Pop
TRGFUYU128F93221E3,Punk,
TRGFVDH12903D05DEC,Electronic,
TRGFVFV12903D0165F,Rock,Metal
TRGFVQF128F42392D2,Rock,
TRGFVTU128F934B279,Metal,
TRGFWAK128F92EC1FF,Folk,
TRGFWBQ128F92F35DF,Blues,
TRGFWHB128F429EBCF,Rock,
TRGFWLW128F4285A73,World,
TRGFWUU12903D0228F,Rock,Electronic
TRGFXIU128F1454832,Electronic,
TRGFXNI128F9350567,Rap,RnB
TRGFXZQ128F427BE53,Folk,Country
TRGFZJS128F92CC8FD,Pop,Rock
TRGFZOL128E0791782,Rock,
TRGFZXV12903CB2D80,Rock,Pop
TRGGADA12903CE2A20,Rock,Folk
TRGGAFW128F42517E3,Folk,Rock
TRGGAGL128F933CB5F,Electronic,Pop
TRGGARQ12903CEF688,Rock,RnB
TRGGAVH128F4260E21,Rock,Folk
TRGGBJN128F1496F95,Rock,
TRGGBKA128F428E461,Rock,
TRGGBYA128E0786E99,Pop,Rock
TRGGBZZ128F92F99F4,Pop,Electronic
